Best,Active,Candidate
353374530,572260740,572260740
353342200,497363040,497363040
353342200,1370684000,1370684000
353342200,1383627800,1383627800
353342200,1149366900,1149366900
353342200,1071293440,1071293440
353342200,1112026000,1112026000
353342200,1365265200,1365265200
353342200,1917567600,1917567600
353342200,1030292540,1030292540
353342200,940618300,940618300
353342200,636290500,636290500
353342200,941270140,941270140
353342200,969489800,969489800
353102180,742701300,742701300
353102180,1243821300,1243821300
353102180,1129192000,1129192000
353102180,2130347300,2130347300
353102180,1002569700,1002569700
353102180,1210224300,1210224300
353102180,1181612400,1181612400
353102180,1093440900,1093440900
353102180,1336422500,1336422500
353102180,2180285700,2180285700
353102180,1098854300,1098854300
353102180,980721700,980721700
353102180,818714800,818714800
353102180,852411650,852411650
353102180,934935300,934935300
353102180,1163662100,1163662100
353102180,2360547300,2360547300
353102180,2171528400,2171528400
353102180,1990561000,1990561000
353102180,1241095700,1241095700
353102180,1301006500,1301006500
353102180,1001759170,1001759170
353102180,927043400,927043400
353102180,928925630,928925630
353102180,1065474560,1065474560
353102180,1489585400,1489585400
353102180,1043966850,1043966850
353102180,1854327900,1854327900
353102180,1505305000,1505305000
353102180,1244415000,1244415000
353102180,2226430700,2226430700
353102180,1641043000,1641043000
353102180,1044507300,1044507300
353102180,1137585200,1137585200
351891260,852048450,852048450
351891260,689125250,689125250
351891260,930608800,930608800
351891260,1078223700,1078223700
351891260,1124342100,1124342100
351891260,1212944100,1212944100
351891260,1289636000,1289636000
351891260,629387000,629387000
351891260,771862900,771862900
345592400,747886660,747886660
345592400,902579100,902579100
345592400,1114070700,1114070700
345592400,1182220700,1182220700
337615940,1114165900,1114165900
337615940,1546785400,1546785400
337615940,1058696900,1058696900
337615940,1166938100,1166938100
337615940,1078163200,1078163200
337615940,1119487400,1119487400
337615940,1168217600,1168217600
337615940,1458632000,1458632000
337615940,1089211800,1089211800
337615940,953922370,953922370
337615940,903280100,903280100
337615940,1056030400,1056030400
337555940,690449340,690449340
337555940,968418240,968418240
337555940,593323900,593323900
337555940,995695360,995695360
337555940,1379786800,1379786800
337555940,957078300,957078300
337555940,1066992200,1066992200
337255940,663517300,663517300
337255940,1446885200,1446885200
337255940,954633860,954633860
337255940,931190000,931190000
337255940,1327982800,1327982800
337255940,1437186300,1437186300
337255940,433817300,433817300
337255940,540088100,540088100
337255940,1338275700,1338275700
337255940,697685250,697685250
337255940,1229536500,1229536500
337255940,992092860,992092860
337255940,1075050000,1075050000
337255940,1411665000,1411665000
337255940,1060245060,1060245060
337255940,946466100,946466100
337255940,1453322000,1453322000
337255940,1221157900,1221157900
337255940,871257100,871257100
337255940,1056646700,1056646700
337255940,832555840,832555840
337255940,1023233900,1023233900
337045950,1050467400,1050467400
337045950,1250184300,1250184300
322500700,1590073000,1590073000
322500700,827248800,827248800
322500700,1789672300,1789672300
322500700,1440248400,1440248400
322500700,1505031400,1505031400
322500700,1415004400,1415004400
322500700,1139688700,1139688700
322500700,1035938000,1035938000
322500700,1075743500,1075743500
322500700,1464440000,1464440000
322470720,603434700,603434700
322470720,788548800,788548800
322470720,1196381600,1196381600
322470720,1124840100,1124840100
322470720,1315962200,1315962200
322470720,1292795400,1292795400
322470720,1126564000,1126564000
322470720,1001077060,1001077060
322470720,1649667000,1649667000
322440740,1001268300,1001268300
322440740,1371177500,1371177500
322440740,1003976450,1003976450
322440740,579210050,579210050
322440740,956285200,956285200
322440740,1765065200,1765065200
322440740,1089573200,1089573200
322440740,2055047800,2055047800
322440740,1030513340,1030513340
322440740,1000992500,1000992500
322440740,981408000,981408000
322440740,991431500,991431500
322440740,1240822300,1240822300
322440740,1007540500,1007540500
322440740,2253702400,2253702400
322440740,1483306100,1483306100
322440740,1518104300,1518104300
322440740,898736450,898736450
322440740,1036615700,1036615700
322440740,1554565200,1554565200
322440740,1341574000,1341574000
322440740,762495170,762495170
322440740,1786433500,1786433500
322440740,1751089400,1751089400
322440740,2265067000,2265067000
322440740,1090956000,1090956000
322440740,612207400,612207400
322440740,930398460,930398460
322440740,971994750,971994750
322440740,1730268400,1730268400
322440740,1797108000,1797108000
322440740,1637386500,1637386500
322440740,2102030000,2102030000
322440740,1338348200,1338348200
322440740,1314348400,1314348400
322440740,1374998300,1374998300
322440740,1175237900,1175237900
322440740,943244100,943244100
322440740,1157653900,1157653900
322440740,969610240,969610240
322440740,1011173200,1011173200
322440740,1105143900,1105143900
322440740,2127899800,2127899800
322440740,845351000,845351000
322440740,1118276500,1118276500
322440740,897596500,897596500
322440740,2197932000,2197932000
322440740,820987140,820987140
322440740,1105833900,1105833900
322440740,637252100,637252100
322440740,2023994500,2023994500
322440740,1016311940,1016311940
322440740,1057185660,1057185660
322440740,1505481500,1505481500
322440740,1193606700,1193606700
322440740,2032500400,2032500400
322440740,1008641700,1008641700
322440740,1015149630,1015149630
322440740,2127857500,2127857500
322440740,1392977300,1392977300
322440740,368077800,368077800
322440740,2064498400,2064498400
322440740,1361354200,1361354200
322440740,1180426800,1180426800
322440740,1096022400,1096022400
320830940,533981440,533981440
320830940,904997950,904997950
320830940,794606660,794606660
320830940,875775170,875775170
320768930,996571000,996571000
320768930,996857700,996857700
320768930,841649900,841649900
320768930,1284185100,1284185100
320768930,1063120640,1063120640
320738940,920416800,920416800
320738940,2281057300,2281057300
320738940,962391040,962391040
320738940,1890160500,1890160500
320678900,637267700,637267700
320678900,1800137000,1800137000
320678900,879044500,879044500
320678900,1182705500,1182705500
320678900,1009952450,1009952450
320678900,589160260,589160260
320678900,1490286200,1490286200
320678900,1478237400,1478237400
320678900,1563199600,1563199600
320678900,964654400,964654400
320678900,1128878200,1128878200
320678900,1151775100,1151775100
320678900,2523624000,2523624000
320678900,1073701950,1073701950
320678900,948318460,948318460
320678900,929097600,929097600
320678900,1869791200,1869791200
320678900,840083300,840083300
320678900,837530300,837530300
320678900,1002013800,1002013800
320678900,1100045400,1100045400
320678900,987368770,987368770
320678900,1168449300,1168449300
320678900,1416398800,1416398800
320678900,1131319600,1131319600
320678900,994640300,994640300
320678900,1600695600,1600695600
320678900,1034858400,1034858400
320678900,1459348700,1459348700
320678900,974498200,974498200
320678900,1086051500,1086051500
320678900,1195706800,1195706800
320678900,1515411000,1515411000
320678900,1310046700,1310046700
320678900,1116064000,1116064000
320678900,1045939700,1045939700
320678900,1306584300,1306584300
320678900,1147797600,1147797600
320678900,1472732900,1472732900
320678900,1490961700,1490961700
320678900,1261907200,1261907200
320678900,1820561300,1820561300
320678900,1547024900,1547024900
320678900,1085988500,1085988500
320678900,1041957900,1041957900
320678900,1244049400,1244049400
320678900,1830046700,1830046700
320678900,940833900,940833900
320678900,1039952800,1039952800
320678900,1187182500,1187182500
320678900,1361682300,1361682300
320678900,1221862000,1221862000
320678900,1608574600,1608574600
320678900,1135453700,1135453700
320678900,1771051600,1771051600
320678900,864248640,864248640
320678900,1006115000,1006115000
320678900,1604904000,1604904000
320678900,1067642200,1067642200
320678900,1085972500,1085972500
320678900,2203296500,2203296500
320678900,1563516800,1563516800
320678900,1388109800,1388109800
320678900,1177499600,1177499600
320678900,1103704600,1103704600
320678900,1259993000,1259993000
320678900,1036492200,1036492200
320678900,1035780160,1035780160
320648930,582249860,582249860
320648930,1623848800,1623848800
320648860,457873380,457873380
320648860,1538768000,1538768000
320648860,899734660,899734660
320648860,814536000,814536000
320648860,945657300,945657300
320648860,943321600,943321600
320618900,384134660,384134660
320618900,771043140,771043140
320618900,1189990300,1189990300
320618900,1096136000,1096136000
320618900,1636343400,1636343400
320618900,1098395900,1098395900
320198720,1107967000,1107967000
320168740,822573300,822573300
320168740,1025566500,1025566500
320168740,994598000,994598000
320168740,989251500,989251500
320168740,1003946750,1003946750
320168740,1001824200,1001824200
320168740,1005266300,1005266300
320168740,1164202200,1164202200
320168740,1851744900,1851744900
320168740,939471200,939471200
320168740,1160150000,1160150000
320168740,1375493900,1375493900
320168740,1191863000,1191863000
320168740,1055360060,1055360060
320138720,781610600,781610600
320138720,1274093000,1274093000
320138720,692453900,692453900
320138720,930489300,930489300
320138720,567165630,567165630
320138720,870845630,870845630
320138720,1228494700,1228494700
320138720,1165654700,1165654700
320138720,1145154700,1145154700
320138720,1258845700,1258845700
320138720,2637993000,2637993000
320138720,1378104400,1378104400
320138720,1414100400,1414100400
320138720,1301663400,1301663400
320138720,1583575200,1583575200
320138720,1830431500,1830431500
320138720,334864220,334864220
320138720,1204235800,1204235800
320138720,1342214800,1342214800
320138720,930746200,930746200
320138720,1068033900,1068033900
320138720,1127333800,1127333800
320138720,1992796500,1992796500
320138720,1098273900,1098273900
320138720,1087724400,1087724400
320138720,601675650,601675650
320138720,910867900,910867900
320138720,887146560,887146560
320138720,1294130700,1294130700
320138720,922969600,922969600
320138720,1114168600,1114168600
320138720,1049241660,1049241660
320138720,1026847000,1026847000
320138720,967731650,967731650
320138720,341447070,341447070
320138720,894388900,894388900
320138720,950788740,950788740
320138720,1188888000,1188888000
320138720,1921596700,1921596700
320138720,1477434900,1477434900
320138720,1395930000,1395930000
320138720,1601981400,1601981400
320138720,953442700,953442700
320138720,2550092500,2550092500
320138720,534067620,534067620
320138720,861286800,861286800
320138720,1403955100,1403955100
320138720,970090500,970090500
320138720,389510340,389510340
320138720,758499260,758499260
320138720,1045735040,1045735040
320138720,1226348800,1226348800
320138720,1127036900,1127036900
320138720,1296571600,1296571600
320138720,1261370800,1261370800
320138720,1717746400,1717746400
320138720,728744960,728744960
320138720,1174015100,1174015100
320138720,1725342600,1725342600
320138720,1023145100,1023145100
320138720,1019880260,1019880260
320138720,1153928400,1153928400
320138720,1134504600,1134504600
320138720,1076237300,1076237300
320138720,1226836000,1226836000
320138720,1173863800,1173863800
320138720,1636781600,1636781600
320138720,1195196800,1195196800
320138720,1351359200,1351359200
320138720,1095679000,1095679000
320138720,1206428000,1206428000
320138720,1180070700,1180070700
320138720,2436952000,2436952000
320138720,1039053000,1039053000
320138720,1668156800,1668156800
320138720,1094276700,1094276700
320138720,1015027140,1015027140
320138720,806090940,806090940
320138720,931928700,931928700
320138720,1159076900,1159076900
320138720,2346084000,2346084000
320138720,1554449900,1554449900
320138720,1044098300,1044098300
320138720,589471100,589471100
320138720,827791200,827791200
320138720,1684259300,1684259300
320138720,1175951200,1175951200
320138720,1253691400,1253691400
320138720,1283784000,1283784000
320138720,2430831000,2430831000
320138720,1235390500,1235390500
320138720,1038913400,1038913400
320138720,1013106400,1013106400
320138720,1092908400,1092908400
320138720,1264911200,1264911200
320138720,1289100800,1289100800
320138720,1361126500,1361126500
320138720,1402910600,1402910600
320138720,1670244000,1670244000
320138720,1658183000,1658183000
320138720,1270294000,1270294000
320138720,1136766500,1136766500
320138720,2397230000,2397230000
320138720,1845779800,1845779800
320138720,1686169500,1686169500
320138720,1992375600,1992375600
320138720,1093459700,1093459700
320138720,1160466700,1160466700
320138720,2521950700,2521950700
320138720,1386576900,1386576900
320138720,1119566300,1119566300
320138720,1496608900,1496608900
320138720,1246468500,1246468500
320138720,931024300,931024300
320138720,1051537000,1051537000
320138720,2032690400,2032690400
320138720,1391844600,1391844600
320138720,1633772800,1633772800
320138720,1141674200,1141674200
320138720,1092690600,1092690600
320138720,1018011100,1018011100
320138720,1311001100,1311001100
320138720,1335714600,1335714600
320138720,1125312300,1125312300
304394620,840254600,840254600
304394620,364143330,364143330
304394620,930057340,930057340
304394620,1935545000,1935545000
304394620,1910686500,1910686500
304394620,1154249700,1154249700
304394620,1685566000,1685566000
304394620,1897812000,1897812000
304394620,991841500,991841500
304394620,1195621900,1195621900
304394620,340314600,340314600
304394620,764834500,764834500
304394620,1952008700,1952008700
304394620,2000902300,2000902300
304394620,869012300,869012300
304394620,2032163000,2032163000
304394620,853858500,853858500
304394620,917405900,917405900
304394620,944794400,944794400
304394620,1405811700,1405811700
304394620,1266321000,1266321000
304394620,1049100600,1049100600
304394620,1193984900,1193984900
304394620,1095221500,1095221500
304394620,1212460500,1212460500
304394620,1038550850,1038550850
304394620,1105010200,1105010200
304394620,1231702100,1231702100
304394620,1742690400,1742690400
304394620,2476724500,2476724500
304394620,1039402600,1039402600
304394620,1569632100,1569632100
304394620,1098717000,1098717000
304394620,2083500900,2083500900
304394620,1112357800,1112357800
304394620,1380828500,1380828500
304394620,1424065900,1424065900
304394620,992422850,992422850
304394620,1228347500,1228347500
304394620,997002500,997002500
304394620,526237300,526237300
304394620,1249103900,1249103900
304394620,2349139200,2349139200
304394620,1235352200,1235352200
304394620,1093368700,1093368700
304394620,392439170,392439170
304394620,830954900,830954900
304394620,1080784300,1080784300
304394620,976211800,976211800
304394620,770133800,770133800
304394620,1158601200,1158601200
304394620,1096114800,1096114800
304394620,1771091200,1771091200
304394620,1547187700,1547187700
304394620,1106468400,1106468400
304394620,1009501250,1009501250
304394620,2057186600,2057186600
304394620,1014994000,1014994000
304394620,1022690200,1022690200
304394620,1061219900,1061219900
304394620,1780777500,1780777500
304394620,876632600,876632600
304394620,1104859900,1104859900
304394620,1139948000,1139948000
304394620,1881571500,1881571500
304394620,2421105400,2421105400
304394620,1076967800,1076967800
302133220,1663871700,1663871700
302133220,980679500,980679500
302133220,2340552700,2340552700
302133220,1671408400,1671408400
302133220,1068334300,1068334300
302133220,1506790500,1506790500
302133220,470078080,470078080
302133220,362192900,362192900
302133220,856642370,856642370
302133220,2151159300,2151159300
302133220,1382553700,1382553700
302133220,1208544300,1208544300
302133220,1238923500,1238923500
302133220,655989250,655989250
302133220,890575600,890575600
302133220,1037538560,1037538560
302133220,1289699300,1289699300
302133220,953731800,953731800
302133220,1003383940,1003383940
302133220,1208058100,1208058100
302133220,2242940200,2242940200
302133220,1049330050,1049330050
302133220,2310142200,2310142200
302133220,1385955700,1385955700
302133220,1143350800,1143350800
302133220,1147173100,1147173100
302133220,1276362100,1276362100
302133220,2057280100,2057280100
302133220,1150690200,1150690200
302133220,1017811900,1017811900
302133220,431456670,431456670
302133220,2286929400,2286929400
302133220,1067295400,1067295400
302133220,1029767100,1029767100
302133200,867193600,867193600
302133200,993067300,993067300
302133200,1041889000,1041889000
302133200,1059207500,1059207500
302133200,1573246600,1573246600
302133200,1086209500,1086209500
302133200,1242943200,1242943200
302133200,1677955600,1677955600
302133200,458631940,458631940
302133200,1561791500,1561791500
302133200,1551694200,1551694200
302133200,980432900,980432900
302133200,2332818000,2332818000
302133200,769383040,769383040
302133200,1891634600,1891634600
302133200,1100863400,1100863400
302133200,1085727900,1085727900
302133200,1077762400,1077762400
302133200,1050731200,1050731200
302133200,875201150,875201150
302133200,940768060,940768060
302133200,713150100,713150100
302133200,1155390200,1155390200
302133200,1447705300,1447705300
302133200,2061822200,2061822200
302133200,1216364900,1216364900
302133200,1018841000,1018841000
302133200,1519698000,1519698000
302133200,1132940500,1132940500
302133200,1159610200,1159610200
302133200,1470894800,1470894800
302133200,1149799700,1149799700
302133200,1113380000,1113380000
302133200,1185539500,1185539500
302133200,1376775800,1376775800
302133200,1044627800,1044627800
302133200,1200872100,1200872100
302133200,1094381200,1094381200
302133200,1905140500,1905140500
302133200,1109117400,1109117400
302133200,516920640,516920640
302133200,767376800,767376800
302133200,883389000,883389000
302133200,1312516500,1312516500
302133200,1261206300,1261206300
302133200,2159193600,2159193600
302133200,1331643800,1331643800
302133200,2006884500,2006884500
302133200,2413555200,2413555200
302133200,1936952800,1936952800
302133200,1771271800,1771271800
302133200,2274279700,2274279700
302133200,1682214100,1682214100
302133200,1079759200,1079759200
302133200,1119258600,1119258600
302133200,1538961400,1538961400
302133200,1226373800,1226373800
302133200,1148240800,1148240800
302133200,1374293500,1374293500
302133200,1274816100,1274816100
302133200,749922300,749922300
302133200,776537800,776537800
302133200,637833000,637833000
302133200,931789630,931789630
302133200,468944740,468944740
302133200,1703144000,1703144000
302133200,1710845300,1710845300
302133200,938614600,938614600
302133200,1129316100,1129316100
302133200,1084892800,1084892800
302133200,1031010200,1031010200
302133200,929789200,929789200
302133200,867861950,867861950
302133200,1891831000,1891831000
302133200,1271041800,1271041800
302133200,1047833540,1047833540
302133200,2033176400,2033176400
302133200,810168000,810168000
302133200,1481059100,1481059100
302133200,1878516500,1878516500
302133200,592923600,592923600
302133200,985261500,985261500
302133200,1544402800,1544402800
302133200,1064198660,1064198660
302133200,1700496600,1700496600
302133200,735357300,735357300
302133200,790521800,790521800
302133200,1152927600,1152927600
302133200,1057362370,1057362370
302133200,1474138400,1474138400
302133200,1244505300,1244505300
302133200,2061727700,2061727700
302133200,1209664600,1209664600
302133200,1410852700,1410852700
302133200,1047979140,1047979140
302133200,965171460,965171460
301983200,906669400,906669400
301983200,1097143900,1097143900
301983200,1235602800,1235602800
301983200,1198059900,1198059900
301983200,1316337000,1316337000
301983200,1144159500,1144159500
301983200,1133482000,1133482000
301983200,1059413600,1059413600
301983200,1157877900,1157877900
301983200,1114231200,1114231200
301983200,1552440300,1552440300
301983200,1165836000,1165836000
301983200,1214696600,1214696600
301983200,1776767200,1776767200
301983200,1055372160,1055372160
301983200,916314100,916314100
301983200,1515852000,1515852000
301983200,1565317500,1565317500
301983200,1050091260,1050091260
301983200,871116100,871116100
301983200,465898000,465898000
301983200,1186647200,1186647200
301983200,1341644700,1341644700
301983200,1025007800,1025007800
301983200,747972030,747972030
301983200,1842665500,1842665500
301983200,923709950,923709950
301983200,1135937500,1135937500
301983200,952318500,952318500
301983200,1850198500,1850198500
301983200,1580714800,1580714800
301983200,1153748600,1153748600
301983200,1726480400,1726480400
301983200,1491378600,1491378600
301983200,1461855000,1461855000
301983200,1291865900,1291865900
301983200,781652000,781652000
301983200,791265200,791265200
301983200,1021834700,1021834700
301983200,788703170,788703170
301983200,1040763650,1040763650
301983200,797618370,797618370
301983200,2197091800,2197091800
301983200,330885380,330885380
301983200,434291500,434291500
301983200,860164860,860164860
301983200,1267876000,1267876000
301983200,1306811600,1306811600
301983200,1041384640,1041384640
301983200,1171580200,1171580200
301983200,1127852400,1127852400
301983200,1191751400,1191751400
301983200,1875377700,1875377700
301983200,1401043100,1401043100
301983200,1635697900,1635697900
301983200,1270819800,1270819800
301983200,1135932300,1135932300
301983200,1262768400,1262768400
301983200,886999100,886999100
301983200,849886400,849886400
301983200,976106800,976106800
301983200,1001433660,1001433660
301983200,1041906050,1041906050
301983200,968064200,968064200
301983200,1065526900,1065526900
301983200,1352694100,1352694100
301983200,828219300,828219300
301983200,2604016400,2604016400
301983200,1766401900,1766401900
301983200,1185994400,1185994400
301983200,1824778600,1824778600
301983200,1105874600,1105874600
301983200,693035970,693035970
301983200,1301651700,1301651700
301983200,1021755800,1021755800
301983200,1180905900,1180905900
301983200,519896960,519896960
301983200,700952600,700952600
301983200,718876740,718876740
301983200,1369489200,1369489200
301983200,746214600,746214600
301983200,1266576300,1266576300
301983200,1058704000,1058704000
301983200,1094298900,1094298900
301983200,974304260,974304260
301983200,858911300,858911300
301983200,637983040,637983040
301983200,870137200,870137200
301983200,1095372200,1095372200
301983200,1161307300,1161307300
301983200,1720604800,1720604800
301983200,1025933200,1025933200
301983200,1368142200,1368142200
301983200,1015417000,1015417000
301983200,1003844300,1003844300
301983200,2099125100,2099125100
301983200,1082437900,1082437900
301983200,1581046900,1581046900
301983200,1151107500,1151107500
301983200,1018611200,1018611200
301983200,1001984830,1001984830
301983200,361210880,361210880
301983200,750840200,750840200
301983200,1061817660,1061817660
301983200,1252546300,1252546300
301983200,1269674400,1269674400
301983200,917980350,917980350
301983200,465771520,465771520
301983200,792865540,792865540
301983200,1063363300,1063363300
301983200,1043338300,1043338300
301983200,1102819000,1102819000
301983200,631526900,631526900
301983200,660265340,660265340
301983200,982614660,982614660
301983200,1321669900,1321669900
301983200,1087502500,1087502500
301983200,952180600,952180600
301983200,1606592300,1606592300
301983200,1510228500,1510228500
301983200,664615740,664615740
301983200,904229300,904229300
301983200,1136941000,1136941000
301983200,1262283600,1262283600
301983200,2157260500,2157260500
301983200,391774100,391774100
301983200,1050942660,1050942660
301983200,903494300,903494300
301983200,1037419700,1037419700
301983200,1125664800,1125664800
301983200,676684350,676684350
301983200,1474284000,1474284000
301983200,643546560,643546560
301983200,883348500,883348500
301983200,2091833300,2091833300
301983200,647381950,647381950
301983200,513310240,513310240
301983200,1853365900,1853365900
301983200,379291070,379291070
301983200,825542700,825542700
301983200,1308184800,1308184800
301983200,1866298600,1866298600
301983200,1102634200,1102634200
301983200,1041425900,1041425900
301983200,1088471900,1088471900
301983200,2341185000,2341185000
301983200,1637003400,1637003400
301983200,1017643140,1017643140
301983200,1095644200,1095644200
301983200,597609150,597609150
301983200,531530880,531530880
301983200,802473000,802473000
301983200,1540444000,1540444000
301983200,1071157100,1071157100
301983200,613568600,613568600
301983200,892368600,892368600
301983200,891738400,891738400
301983200,1206267300,1206267300
301983200,832496640,832496640
301983200,976768300,976768300
301983200,1608879100,1608879100
301983200,1153452000,1153452000
301983200,2039740500,2039740500
301983200,1157176700,1157176700
301983200,367443140,367443140
301983200,786091200,786091200
301983200,960290300,960290300
301983200,1201010400,1201010400
301983200,1349335700,1349335700
301983200,834843200,834843200
301983200,875127940,875127940
301983200,1157936000,1157936000
301983200,1319151200,1319151200
301983200,1084809700,1084809700
301953180,718959400,718959400
301953180,984665900,984665900
301953180,925860540,925860540
301953180,1105195500,1105195500
301953180,1200853600,1200853600
301953180,704597900,704597900
301953180,498244830,498244830
301953180,1957885400,1957885400
301953180,1107763300,1107763300
301953180,1674687700,1674687700
301953180,1715885200,1715885200
301953180,1112858200,1112858200
301953180,2317605600,2317605600
301953180,682651970,682651970
301953180,337007780,337007780
301953180,829272000,829272000
301953180,1239266300,1239266300
301953180,1615744900,1615744900
301953180,1035379300,1035379300
301953180,2010847000,2010847000
301953180,578641660,578641660
301953180,864928000,864928000
301953180,1359461800,1359461800
301953180,1317174700,1317174700
301953180,2146591400,2146591400
301953180,837361600,837361600
301953180,1277267700,1277267700
301953180,1257267500,1257267500
301953180,848084030,848084030
301953180,2440547600,2440547600
301953180,1277644900,1277644900
301953180,1008807500,1008807500
301953180,1131089000,1131089000
301953180,1208915300,1208915300
301953180,1990728200,1990728200
301953180,1015964600,1015964600
301953180,500972380,500972380
301953180,1269626100,1269626100
301953180,1653131800,1653131800
301953180,2021503200,2021503200
301953180,753675300,753675300
301953180,1895751000,1895751000
301953180,1183473700,1183473700
301953180,762813440,762813440
301953180,562031940,562031940
301953180,1902947200,1902947200
301953180,1613800000,1613800000
301953180,1092524500,1092524500
301953180,2362785300,2362785300
301953180,518045600,518045600
301953180,1654058600,1654058600
301953180,911292540,911292540
301953180,1145592000,1145592000
301953180,1476677800,1476677800
301953180,1345949400,1345949400
301953180,1308671900,1308671900
301953180,775095200,775095200
301953180,1033609660,1033609660
301953180,1023817600,1023817600
301953180,1065677000,1065677000
301953180,1280245900,1280245900
301953180,979008260,979008260
301953180,935751800,935751800
301953180,1033265200,1033265200
301953180,1107272100,1107272100
301953180,985969600,985969600
301953180,942613600,942613600
301953180,2581163800,2581163800
301953180,319627550,319627550
301953180,1009251100,1009251100
301953180,1741837400,1741837400
301953180,1137612200,1137612200
301953180,640975100,640975100
301953180,762753340,762753340
301953180,594347900,594347900
301953180,871527300,871527300
301953180,1031644200,1031644200
301953180,305609600,305609600
301953180,486650180,486650180
301953180,826541950,826541950
301953180,1765454800,1765454800
301953180,1623857400,1623857400
301953180,1341926400,1341926400
301953180,594916500,594916500
301953180,1311617500,1311617500
301953180,1971289100,1971289100
301953180,1012452200,1012452200
301953180,332131070,332131070
301953180,1061777800,1061777800
301953180,690346600,690346600
301953180,1229703400,1229703400
301953180,1102199300,1102199300
301953180,991370500,991370500
301953180,1427944100,1427944100
301953180,1008703100,1008703100
301953180,1887385700,1887385700
301953180,332220320,332220320
301953180,827970940,827970940
301953180,1045467840,1045467840
301953180,1199788900,1199788900
301953180,2037946200,2037946200
301953180,1035518340,1035518340
301953180,982879500,982879500
301953180,661626750,661626750
301953180,803033000,803033000
301953180,1967607600,1967607600
301953180,1060498100,1060498100
301953180,1503596200,1503596200
301953180,1058382460,1058382460
301953180,1638547800,1638547800
301953180,1708742000,1708742000
301953180,1068663360,1068663360
301953180,1148690600,1148690600
301953180,559030140,559030140
301953180,1126851000,1126851000
301953180,976066100,976066100
301953180,937190200,937190200
301953180,1388554400,1388554400
301953180,1099434500,1099434500
301953180,939379800,939379800
301953180,1252016800,1252016800
301953180,912495740,912495740
301953180,896451650,896451650
301953180,940378400,940378400
301953180,1396822000,1396822000
301953180,668331000,668331000
301953180,623230600,623230600
301953180,841504300,841504300
301953180,1210609000,1210609000
301953180,1078257800,1078257800
301953180,1299990900,1299990900
301953180,1494419000,1494419000
301953180,469082600,469082600
301953180,895000260,895000260
301953180,868449700,868449700
301953180,1508081500,1508081500
301953180,802246340,802246340
301953180,1225102000,1225102000
301953180,922819200,922819200
301953180,996305860,996305860
301953180,2508942800,2508942800
301953180,1572894800,1572894800
301953180,1570777700,1570777700
301953180,631161340,631161340
301953180,2173997000,2173997000
301953180,797697500,797697500
301953180,945835460,945835460
301953180,1124223400,1124223400
301953180,2462886100,2462886100
301953180,1004835460,1004835460
301953180,1317494000,1317494000
301953180,1080864800,1080864800
301953180,1074370600,1074370600
301953180,2368441900,2368441900
301953180,2271108600,2271108600
301953180,1194065200,1194065200
301953180,377098340,377098340
301953180,1578855300,1578855300
301953180,917492600,917492600
301953180,520527000,520527000
301953180,1007088800,1007088800
301953180,466851680,466851680
301953180,863839040,863839040
301953180,1112388000,1112388000
301953180,576188000,576188000
301953180,1144903700,1144903700
301953180,1078644100,1078644100
301953180,1364590800,1364590800
301953180,1253609000,1253609000
301953180,1008485440,1008485440
301953180,666842240,666842240
301953180,1686991900,1686991900
301953180,639944060,639944060
301953180,760356160,760356160
301953180,754180350,754180350
301953180,1782525000,1782525000
301953180,775997500,775997500
301953180,1336478500,1336478500
301953150,630744200,630744200
301953150,2445172500,2445172500
301953150,1620922200,1620922200
301953150,867439200,867439200
301923170,552290700,552290700
301923170,986551940,986551940
301923170,1013974800,1013974800
301923170,1102118700,1102118700
301923170,1471244500,1471244500
301923170,947485400,947485400
301923170,425708640,425708640
301923170,1413102700,1413102700
301923170,1852502400,1852502400
301923170,2012902000,2012902000
301923170,896810800,896810800
301923170,1706010900,1706010900
301923170,1179523500,1179523500
301923170,1115358800,1115358800
301923170,974094140,974094140
301923170,719254100,719254100
301923170,882638660,882638660
301923170,765797760,765797760
301923170,885942000,885942000
301923170,1097596300,1097596300
301923170,1201502800,1201502800
301923170,1250854300,1250854300
301923170,1230070300,1230070300
301923170,1068398700,1068398700
301923170,1280095600,1280095600
301923170,1096944000,1096944000
301923170,1009842050,1009842050
301923170,618569340,618569340
301923170,410773400,410773400
301923170,2289783000,2289783000
301923170,1176146300,1176146300
301923170,1059232400,1059232400
301923170,595247360,595247360
301923170,732930100,732930100
301923170,1092796200,1092796200
301923170,783068540,783068540
301923170,1917540000,1917540000
301923170,1791834900,1791834900
301923170,362482020,362482020
301923170,536330560,536330560
301923170,792960060,792960060
301923170,779699300,779699300
301923170,1407308200,1407308200
301923170,850131260,850131260
301923170,1124161800,1124161800
301923170,848813760,848813760
301923170,947783740,947783740
301923170,2131515400,2131515400
301923170,1342364200,1342364200
301923170,1658423800,1658423800
301923170,1098073300,1098073300
301923170,685693200,685693200
301923170,1190097800,1190097800
301923170,432445700,432445700
301923170,786662600,786662600
301923170,906202240,906202240
301923170,2008402700,2008402700
301923170,973542700,973542700
301923170,1010082370,1010082370
301923170,1045579300,1045579300
301923170,1028883140,1028883140
301923170,2334843400,2334843400
301923170,1299617900,1299617900
301923170,1465483800,1465483800
301923170,946274370,946274370
301923170,2033359600,2033359600
301923170,1093159400,1093159400
301923170,1286712000,1286712000
301923170,2146004500,2146004500
301923170,1240807200,1240807200
301923170,1702080400,1702080400
